Model,Dataset Type,Num Samples,Clean Accuracy (%),ART Clean Accuracy (%),Adversarial Accuracy (%),Attack,Defense,Accuracy Drop (%),Adversarial Loss,Empirical Robustness,CLEVER L2 Score,Custom Loss Sensitivity,Date
resnet18_pcam_epoch_20_20250630_233444.pth,Test,100,85.0,N/A,60.0,NewtonFool,Jpeg Compression,25.0,1.2876866149902344,120.14,1.0,0.2904807925224304,2025-07-09 13:09:25
